URL,TIPO DE ENTIDAD,IDENTIFICADOR,TÍTULO,DESCRIPCIÓN,TEMÁTICAS,ETIQUETAS,FECHA DE CREACIÓN,FECHA DE ÚLTIMA MODIFICACIÓN,FRECUENCIA DE ACTUALIZACIÓN,IDIOMAS,ÓRGANO PUBLICADOR,CONDICIONES DE USO,COBERTURA GEOGRÁFICA,COBERTURA TEMPORAL,VIGENCIA DEL RECURSO,RECURSOS RELACIONADOS,NORMATIVA,DISTRIBUCIONES,URL DE ACCESO
https://datos.gob.es/catalogo/ea0010587-graduados-universitarios-que-no-han-trabajado-pero-han-buscado-empleo-segun-los-medios-de-busqueda-de-empleo-utilizados-por-sexo-identificador-api-38375,dataset,urn:ine:es:TABLA:TPX:38375,[es]Graduados universitarios que no han trabajado pero han buscado empleo según los medios de búsqueda de empleo utilizados por sexo (Identificador API: 38375)[en]Graduados universitarios que no han trabajado pero han buscado empleo según los medios de búsqueda de empleo utilizados por sexo (API identifier: 38375),[es]Tabla de INEbase Graduados universitarios que no han trabajado pero han buscado empleo según los medios de búsqueda de empleo utilizados por sexo. Nacional. Encuesta de Inserción Laboral de Graduados Universitarios[en]Table of INEBase Graduados universitarios que no han trabajado pero han buscado empleo según los medios de búsqueda de empleo utilizados por sexo. National. Survey on the Labour Insertion of University Graduates,Educación//Empleo,[es]Ambos sexos//Anuncios en periódico internet...//Bolsa de empleo//Buscando equipamiento para establecer un negocio propio//Contactando directamente con la empresa//De otra forma//Educación y formación//Empresas de trabajo temporal//Encuesta de Inserción Laboral de Graduados Universitarios//Estadísticas//Formación permanente y relación educación empleo//Hombres//Mercado laboral y salarios//Mujeres//Preparando oposiciones//Profesionales conocidos o contactos personales//Servicios de empleo de la universidad//Servicios de empleo públicos//Total han buscado trabajo desde que se han titulado//medios de búsqueda de empleo utilizados//sexo[en]Continuous training and education employment relationship//Education//Labour market and wages//Statistics//Survey on the Labour Insertion of University Graduates,,2020-10-29T10:49:56+0100,,http://publications.europa.eu/resource/authority/language/SPA//http://publications.europa.eu/resource/authority/language/ENG,Instituto Nacional de Estadística,https://www.ine.es/aviso_legal,España,,,https://www.ine.es/dyngs/IOE/es/operacion.htm?numinv=30100,https://www.ine.es/dynt3/metadatos/es/RespuestaDatos.htm?oe=30100,[TITLE_es]Html[TITLE_en]Html[ACCESS_URL]https://www.ine.es/jaxi/Tabla.htm?tpx=38375[MEDIA_TYPE]HTML//[TITLE_es]Pc-Axis[TITLE_en]Pc-Axis[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/px/38375.px[MEDIA_TYPE]PC-Axis//[TITLE_es]Excel: Extension XLSx[TITLE_en]Excel: XLSx extension[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/xlsx/38375.xlsx[MEDIA_TYPE]XLSX//[TITLE_es]Json[TITLE_en]Json[ACCESS_URL]https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/38375?tip=AM[MEDIA_TYPE]JSON//[TITLE_es]CSV: separado por tabuladores[TITLE_en]CSV: Tab Separated[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/csv_bd/38375.csv[MEDIA_TYPE]CSV//[TITLE_es]CSV: separado por ;[TITLE_en]CSV: Separated by ;[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/csv_bdsc/38375.csv[MEDIA_TYPE]CSV,
