URL,TIPO DE ENTIDAD,IDENTIFICADOR,TÍTULO,DESCRIPCIÓN,TEMÁTICAS,ETIQUETAS,FECHA DE CREACIÓN,FECHA DE ÚLTIMA MODIFICACIÓN,FRECUENCIA DE ACTUALIZACIÓN,IDIOMAS,ÓRGANO PUBLICADOR,CONDICIONES DE USO,COBERTURA GEOGRÁFICA,COBERTURA TEMPORAL,VIGENCIA DEL RECURSO,RECURSOS RELACIONADOS,NORMATIVA,DISTRIBUCIONES,URL DE ACCESO
https://datos.gob.es/catalogo/ea0010587-beneficios-personales-o-para-la-empresa-de-medidas-de-acceso-al-empleo-por-sexo-personas-de-16-y-mas-anos-con-discapacidad-que-trabaja-actualmente-identificador-api-51694,dataset,urn:ine:es:TABLA:TPX:51694,[es]Beneficios personales o para la empresa de medidas de acceso al empleo por sexo. Personas de 16 y más años con discapacidad que trabaja actualmente. (Identificador API: 51694)[en]Personal benefits or for the company of measures of access to employment by gender. Person 16 years and over with a disability that uses aids . (API identifier: 51694),"[es]Tabla de INEbase Beneficios personales o para la empresa de medidas de acceso al empleo por sexo. Personas de 16 y más años con discapacidad que trabaja actualmente. Nacional. Encuesta de Discapacidad, Autonomía Personal y Situaciones de Dependencia[en]Table of INEBase Personal benefits or for the company of measures of access to employment by gender. Person 16 years and over with a disability that uses aids . National. Disability, Independence and Dependency Situations Survey",Salud//Sociedad y bienestar,[en]Aid or subsidies for self-employment of persons with disabilities//Benefits//Disability Independence and Dependency Situations Survey//Health//Man//No I have not benefited from any measure//Not given//Other measures//Quality of life and living conditions//Reserve quota for persons with disabilities//Selective access process (to public employment)//Sex//State of health and conditioning factors//Statistics//Woman//labour enclaves[es]Ayudas o subvenciones al empleo autónomo de personas con discapacidad//Beneficios//Bonificaciones en las cuotas Seguridad Social y otros incentivos a la contratación//Contrato específico para personas con discapacidad//Cuota de reserva para personas con discapacidad//Empleo con apoyo//Enclaves laborales//Encuesta de Discapacidad Autonomía Personal y Situaciones de Dependencia//Estado de salud y factores condicionantes//Estadísticas//Hombre//Mujer//Nivel calidad y condiciones de vida//No consta//No no me he beneficiado de ninguna medida//Otras medidas//Proceso selectivo de acceso (al empleo público)//Salud//Sexo//Total,,2023-02-07T10:23:13+0100,,http://publications.europa.eu/resource/authority/language/SPA//http://publications.europa.eu/resource/authority/language/ENG,Instituto Nacional de Estadística,https://www.ine.es/aviso_legal,España,,,https://www.ine.es/dyngs/IOE/es/operacion.htm?numinv=30418,https://www.ine.es/dynt3/metadatos/es/RespuestaDatos.htm?oe=30418,[TITLE_es]Html[TITLE_en]Html[ACCESS_URL]https://www.ine.es/jaxi/Tabla.htm?tpx=51694[MEDIA_TYPE]HTML//[TITLE_es]Pc-Axis[TITLE_en]Pc-Axis[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/px/51694.px[MEDIA_TYPE]PC-Axis//[TITLE_es]Excel: Extension XLSx[TITLE_en]Excel: XLSx extension[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/xlsx/51694.xlsx[MEDIA_TYPE]XLSX//[TITLE_es]Json[TITLE_en]Json[ACCESS_URL]https://servicios.ine.es/wstempus/js/es/DATOS_TABLA/51694?tip=AM[MEDIA_TYPE]JSON//[TITLE_es]CSV: separado por tabuladores[TITLE_en]CSV: Tab Separated[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/csv_bd/51694.csv[MEDIA_TYPE]CSV//[TITLE_es]CSV: separado por ;[TITLE_en]CSV: Separated by ;[ACCESS_URL]https://www.ine.es/jaxi/files/tpx/csv_bdsc/51694.csv[MEDIA_TYPE]CSV,
